"lid","reporter","indicator","unit"
140675,"Moldova","(m) Gross fixed capital formation","NCU m (incl. 'euro fixed' series)"
89905,"Montenegro","(m) Gross fixed capital formation","NCU m (incl. 'euro fixed' series)"
89907,"Poland","(m) Gross fixed capital formation","NCU m (incl. 'euro fixed' series)"
89908,"Romania","(m) Gross fixed capital formation","NCU m (incl. 'euro fixed' series)"
89910,"Russia","(m) Gross fixed capital formation","NCU m (incl. 'euro fixed' series)"
89909,"Serbia","(m) Gross fixed capital formation","NCU m (incl. 'euro fixed' series)"
89912,"Slovakia","(m) Gross fixed capital formation","NCU m (incl. 'euro fixed' series)"
89911,"Slovenia","(m) Gross fixed capital formation","NCU m (incl. 'euro fixed' series)"
89913,"Turkey","(m) Gross fixed capital formation","NCU m (incl. 'euro fixed' series)"
89914,"Ukraine","(m) Gross fixed capital formation","NCU m (incl. 'euro fixed' series)"
90158,"Albania","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90161,"Belarus","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90159,"Bosnia and Herzegovina","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90160,"Bulgaria","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90164,"Croatia","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90162,"Czechia","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90163,"Estonia","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90165,"Hungary","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90166,"Kazakhstan","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90168,"Latvia","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90167,"Lithuania","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
140676,"Moldova","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90169,"Montenegro","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90171,"Poland","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90172,"Romania","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90174,"Russia","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90173,"Serbia","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90176,"Slovakia","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90175,"Slovenia","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90177,"Turkey","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90178,"Ukraine","(m) Gross fixed capital formation","NCU m, cumulated (incl. 'euro fixed' series)"
90950,"Albania","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90953,"Belarus","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90951,"Bosnia and Herzegovina","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90952,"Bulgaria","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90956,"Croatia","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90954,"Czechia","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90955,"Estonia","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90957,"Hungary","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90958,"Kazakhstan","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90960,"Latvia","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90959,"Lithuania","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
140677,"Moldova","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90961,"Montenegro","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90963,"Poland","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90964,"Romania","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90966,"Russia","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90965,"Serbia","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90968,"Slovakia","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90967,"Slovenia","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90969,"Turkey","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90970,"Ukraine","(m) Gross fixed capital formation","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
91147,"Albania","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91150,"Belarus","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91148,"Bosnia and Herzegovina","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91149,"Bulgaria","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91153,"Croatia","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91151,"Czechia","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91152,"Estonia","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91154,"Hungary","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91155,"Kazakhstan","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91157,"Latvia","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91156,"Lithuania","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
140678,"Moldova","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91158,"Montenegro","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91160,"Poland","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91161,"Romania","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91163,"Russia","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91162,"Serbia","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91165,"Slovakia","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91164,"Slovenia","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91166,"Turkey","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
91167,"Ukraine","(m) Gross fixed capital formation","index real, corresponding period of previous year = 100 (quarterly data)"
104657,"Albania","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104659,"Belarus","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104575,"Bosnia and Herzegovina","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104658,"Bulgaria","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104662,"Croatia","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104660,"Czechia","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104661,"Estonia","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104663,"Hungary","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104664,"Kazakhstan","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104666,"Latvia","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104665,"Lithuania","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
140680,"Moldova","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104667,"Montenegro","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104669,"Poland","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104670,"Romania","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104672,"Russia","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104671,"Serbia","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
104674,"Slovakia","(m) Gross fixed capital formation","contribution to GDP growth, percentage point change on the period of previous year"
